date,district,inflow,outflow,net_migration
2025-04-20,Jaipur,0.0,1.0,-1.0
2025-04-20,Kohima,0.0,3.0,-3.0
2025-04-20,Ludhiana,1.0,1.0,0.0
2025-04-20,Mumbai,1.0,1.0,0.0
2025-04-20,Mysuru,1.0,0.0,1.0
2025-04-20,Nagpur,1.0,2.0,-1.0
2025-04-20,Pune,0.0,1.0,-1.0
2025-04-20,Raipur,2.0,0.0,2.0
2025-04-20,Ranchi,0.0,1.0,-1.0
2025-04-20,Shimla,1.0,0.0,1.0
2025-04-20,Srinagar,1.0,0.0,1.0
2025-04-20,Surat,1.0,1.0,0.0
2025-04-20,Vijayawada,0.0,2.0,-2.0
2025-04-20,Visakhapatnam,0.0,1.0,-1.0
2025-04-20,Warangal,1.0,1.0,0.0
2025-04-21,Amritsar,1.0,0.0,1.0
2025-04-21,Bengaluru,1.0,0.0,1.0
2025-04-21,Chennai,0.0,1.0,-1.0
2025-04-21,Coimbatore,0.0,2.0,-2.0
2025-04-21,Gangtok,0.0,1.0,-1.0
2025-04-21,Gaya,3.0,1.0,2.0
2025-04-21,Haridwar,0.0,1.0,-1.0
2025-04-21,Imphal,0.0,1.0,-1.0
2025-04-21,Itanagar,1.0,0.0,1.0
2025-04-21,Jodhpur,1.0,0.0,1.0
2025-04-21,Ludhiana,0.0,1.0,-1.0
2025-04-21,Meerut,1.0,0.0,1.0
2025-04-21,Mysuru,1.0,0.0,1.0
2025-04-21,Nagpur,0.0,1.0,-1.0
2025-04-21,Panaji,0.0,1.0,-1.0
2025-04-21,Shimla,0.0,2.0,-2.0
2025-04-21,Srinagar,2.0,0.0,2.0
2025-04-21,Warangal,1.0,0.0,1.0
2025-04-22,Bengaluru,1.0,0.0,1.0
2025-04-22,Bhubaneswar,0.0,2.0,-2.0
2025-04-22,Chandigarh,1.0,1.0,0.0
2025-04-22,Dehradun,1.0,1.0,0.0
2025-04-22,Gangtok,1.0,0.0,1.0
2025-04-22,Gaya,0.0,1.0,-1.0
2025-04-22,Haridwar,1.0,0.0,1.0
2025-04-22,Hyderabad,1.0,0.0,1.0
2025-04-22,Imphal,1.0,1.0,0.0
2025-04-22,Itanagar,1.0,1.0,0.0
2025-04-22,Jaipur,0.0,1.0,-1.0
2025-04-22,Jodhpur,2.0,1.0,1.0
2025-04-22,Kanpur,0.0,1.0,-1.0
2025-04-22,Kavaratti,1.0,0.0,1.0
2025-04-22,Kolkata,1.0,0.0,1.0
2025-04-22,Leh,1.0,1.0,0.0
2025-04-22,Lucknow,0.0,1.0,-1.0
2025-04-22,Meerut,1.0,0.0,1.0
2025-04-22,Mumbai,1.0,2.0,-1.0
2025-04-22,Patna,0.0,1.0,-1.0
2025-04-22,Port Blair,1.0,0.0,1.0
2025-04-22,Raipur,1.0,0.0,1.0
2025-04-22,Shillong,0.0,1.0,-1.0
2025-04-22,Srinagar,0.0,1.0,-1.0
2025-04-22,Thiruvananthapuram,0.0,1.0,-1.0
2025-04-22,Varanasi,1.0,0.0,1.0
2025-04-22,Vijayawada,1.0,1.0,0.0
2025-04-22,Visakhapatnam,1.0,0.0,1.0
2025-04-22,Warangal,0.0,1.0,-1.0
2025-04-23,Agartala,0.0,1.0,-1.0
2025-04-23,Ahmedabad,0.0,2.0,-2.0
2025-04-23,Amritsar,0.0,1.0,-1.0
2025-04-23,Bengaluru,0.0,1.0,-1.0
2025-04-23,Bhopal,0.0,1.0,-1.0
2025-04-23,Chennai,0.0,1.0,-1.0
2025-04-23,Coimbatore,0.0,1.0,-1.0
2025-04-23,Cuttack,1.0,0.0,1.0
2025-04-23,Dehradun,1.0,0.0,1.0
2025-04-23,Faridabad,1.0,0.0,1.0
2025-04-23,Gangtok,1.0,3.0,-2.0
2025-04-23,Gurugram,2.0,0.0,2.0
2025-04-23,Haridwar,1.0,0.0,1.0
2025-04-23,Imphal,1.0,2.0,-1.0
2025-04-23,Itanagar,1.0,0.0,1.0
2025-04-23,Jaipur,0.0,1.0,-1.0
2025-04-23,Jammu,1.0,0.0,1.0
2025-04-23,Jamshedpur,0.0,1.0,-1.0
2025-04-23,Jodhpur,1.0,0.0,1.0
2025-04-23,Kanpur,1.0,0.0,1.0
2025-04-23,Kavaratti,0.0,1.0,-1.0
2025-04-23,Kochi,1.0,2.0,-1.0
2025-04-23,Kohima,3.0,0.0,3.0
2025-04-23,Kolkata,1.0,0.0,1.0
2025-04-23,Leh,0.0,1.0,-1.0
2025-04-23,Mysuru,0.0,1.0,-1.0
2025-04-23,Nagpur,0.0,2.0,-2.0
2025-04-23,Port Blair,0.0,1.0,-1.0
2025-04-23,Pune,1.0,0.0,1.0
2025-04-23,Raipur,1.0,0.0,1.0
2025-04-23,Ranchi,0.0,1.0,-1.0
2025-04-23,Shillong,0.0,1.0,-1.0
2025-04-23,Shimla,1.0,0.0,1.0
2025-04-23,Siliguri,2.0,0.0,2.0
2025-04-23,Srinagar,2.0,0.0,2.0
2025-04-23,Surat,0.0,1.0,-1.0
2025-04-23,Thiruvananthapuram,1.0,0.0,1.0
2025-04-23,Varanasi,1.0,0.0,1.0
2025-04-24,Aizawl,1.0,0.0,1.0
2025-04-24,Bengaluru,0.0,1.0,-1.0
2025-04-24,Bhubaneswar,1.0,0.0,1.0
2025-04-24,Chennai,1.0,0.0,1.0
2025-04-24,Faridabad,0.0,1.0,-1.0
2025-04-24,Gangtok,1.0,0.0,1.0
2025-04-24,Imphal,1.0,0.0,1.0
2025-04-24,Itanagar,0.0,2.0,-2.0
2025-04-24,Jamshedpur,0.0,1.0,-1.0
2025-04-24,Jodhpur,0.0,1.0,-1.0
2025-04-24,Kohima,0.0,1.0,-1.0
2025-04-24,Mysuru,1.0,0.0,1.0
2025-04-24,Nagpur,1.0,1.0,0.0
2025-04-24,Panaji,1.0,0.0,1.0
2025-04-24,Pune,0.0,1.0,-1.0
2025-04-24,Raipur,0.0,1.0,-1.0
2025-04-24,Ranchi,2.0,0.0,2.0
2025-04-24,Siliguri,0.0,1.0,-1.0
2025-04-24,Vijayawada,1.0,0.0,1.0
2025-04-24,Visakhapatnam,1.0,1.0,0.0
2025-04-25,Bengaluru,1.0,1.0,0.0
2025-04-25,Bhubaneswar,1.0,0.0,1.0
2025-04-25,Chennai,0.0,1.0,-1.0
2025-04-25,Coimbatore,0.0,3.0,-3.0
2025-04-25,Cuttack,0.0,1.0,-1.0
2025-04-25,Gaya,1.0,0.0,1.0
2025-04-25,Gurugram,1.0,0.0,1.0
2025-04-25,Imphal,0.0,1.0,-1.0
2025-04-25,Indore,0.0,1.0,-1.0
2025-04-25,Itanagar,1.0,0.0,1.0
2025-04-25,Kohima,0.0,1.0,-1.0
2025-04-25,Leh,1.0,0.0,1.0
2025-04-25,Lucknow,1.0,0.0,1.0
2025-04-25,Nagpur,2.0,0.0,2.0
2025-04-25,Shimla,0.0,1.0,-1.0
2025-04-25,Siliguri,1.0,0.0,1.0
2025-04-25,Srinagar,1.0,0.0,1.0
2025-04-25,Thiruvananthapuram,1.0,0.0,1.0
2025-04-25,Vijayawada,1.0,2.0,-1.0
2025-04-25,Visakhapatnam,0.0,1.0,-1.0
2025-04-26,Agartala,1.0,0.0,1.0
2025-04-26,Ahmedabad,2.0,0.0,2.0
2025-04-26,Cuttack,0.0,1.0,-1.0
2025-04-26,Dehradun,1.0,1.0,0.0
2025-04-26,Gurugram,1.0,1.0,0.0
2025-04-26,Jamshedpur,0.0,1.0,-1.0
2025-04-26,Jodhpur,0.0,1.0,-1.0
2025-04-26,Kanpur,1.0,0.0,1.0
2025-04-26,Kavaratti,0.0,2.0,-2.0
2025-04-26,Kohima,1.0,0.0,1.0
2025-04-26,Kolkata,1.0,0.0,1.0
2025-04-26,Leh,1.0,0.0,1.0
2025-04-26,Ludhiana,1.0,0.0,1.0
2025-04-26,Panaji,1.0,0.0,1.0
2025-04-26,Patna,0.0,1.0,-1.0
2025-04-26,Shimla,0.0,1.0,-1.0
2025-04-26,Siliguri,1.0,2.0,-1.0
2025-04-26,Vijayawada,1.0,0.0,1.0
2025-04-26,Visakhapatnam,0.0,2.0,-2.0
2025-04-27,Aizawl,0.0,1.0,-1.0
2025-04-27,Amritsar,1.0,0.0,1.0
2025-04-27,Bengaluru,0.0,1.0,-1.0
2025-04-27,Bhopal,0.0,1.0,-1.0
2025-04-27,Dehradun,1.0,0.0,1.0
2025-04-27,Faridabad,1.0,0.0,1.0
2025-04-27,Gurugram,0.0,2.0,-2.0
2025-04-27,Indore,1.0,1.0,0.0
2025-04-27,Kochi,1.0,0.0,1.0
2025-04-27,Ludhiana,1.0,1.0,0.0
2025-04-27,Port Blair,1.0,0.0,1.0
2025-04-27,Pune,1.0,0.0,1.0
2025-04-27,Raipur,0.0,1.0,-1.0
2025-04-27,Shimla,0.0,1.0,-1.0
2025-04-27,Siliguri,0.0,1.0,-1.0
2025-04-27,Varanasi,1.0,0.0,1.0
2025-04-27,Visakhapatnam,1.0,0.0,1.0
2025-04-28,Agartala,0.0,1.0,-1.0
2025-04-28,Bhopal,0.0,1.0,-1.0
2025-04-28,Chennai,0.0,1.0,-1.0
2025-04-28,Coimbatore,1.0,0.0,1.0
2025-04-28,Faridabad,1.0,0.0,1.0
2025-04-28,Gaya,0.0,2.0,-2.0
2025-04-28,Gurugram,2.0,0.0,2.0
2025-04-28,Imphal,1.0,0.0,1.0
2025-04-28,Itanagar,0.0,1.0,-1.0
2025-04-28,Jaipur,1.0,0.0,1.0
2025-04-28,Jammu,1.0,0.0,1.0
2025-04-28,Jodhpur,1.0,0.0,1.0
2025-04-28,Kavaratti,1.0,1.0,0.0
2025-04-28,Kochi,0.0,2.0,-2.0
2025-04-28,Leh,0.0,1.0,-1.0
2025-04-28,Lucknow,1.0,0.0,1.0
2025-04-28,Meerut,2.0,0.0,2.0
2025-04-28,Panaji,1.0,1.0,0.0
2025-04-28,Port Blair,0.0,1.0,-1.0
2025-04-28,Pune,2.0,0.0,2.0
2025-04-28,Ranchi,0.0,1.0,-1.0
2025-04-28,Shillong,0.0,1.0,-1.0
2025-04-28,Siliguri,1.0,0.0,1.0
2025-04-28,Thiruvananthapuram,1.0,0.0,1.0
2025-04-28,Varanasi,0.0,1.0,-1.0
2025-04-28,Vijayawada,0.0,1.0,-1.0
2025-04-28,Warangal,0.0,1.0,-1.0
2025-04-29,Agartala,1.0,0.0,1.0
2025-04-29,Bhopal,0.0,1.0,-1.0
2025-04-29,Chandigarh,0.0,1.0,-1.0
2025-04-29,Coimbatore,1.0,0.0,1.0
2025-04-29,Dehradun,0.0,1.0,-1.0
2025-04-29,Faridabad,1.0,0.0,1.0
2025-04-29,Haridwar,1.0,0.0,1.0
2025-04-29,Hyderabad,0.0,1.0,-1.0
2025-04-29,Indore,0.0,1.0,-1.0
2025-04-29,Jamshedpur,1.0,0.0,1.0
2025-04-29,Kanpur,1.0,0.0,1.0
2025-04-29,Kavaratti,1.0,0.0,1.0
2025-04-29,Kochi,0.0,1.0,-1.0
2025-04-29,Kohima,1.0,0.0,1.0
2025-04-29,Kolkata,2.0,0.0,2.0
2025-04-29,Leh,0.0,1.0,-1.0
2025-04-29,Lucknow,1.0,0.0,1.0
2025-04-29,Mysuru,0.0,1.0,-1.0
2025-04-29,Panaji,0.0,1.0,-1.0
2025-04-29,Patna,0.0,1.0,-1.0
2025-04-29,Port Blair,0.0,2.0,-2.0
2025-04-29,Pune,0.0,1.0,-1.0
2025-04-29,Ranchi,1.0,0.0,1.0
2025-04-29,Shimla,0.0,1.0,-1.0
2025-04-29,Siliguri,0.0,1.0,-1.0
2025-04-29,Srinagar,2.0,0.0,2.0
2025-04-29,Thiruvananthapuram,1.0,0.0,1.0
2025-04-29,Vijayawada,1.0,0.0,1.0
2025-04-29,Warangal,0.0,1.0,-1.0
2025-04-30,Agartala,1.0,0.0,1.0
2025-04-30,Bengaluru,1.0,0.0,1.0
2025-04-30,Bhopal,2.0,0.0,2.0
2025-04-30,Dehradun,1.0,0.0,1.0
2025-04-30,Gangtok,1.0,2.0,-1.0
2025-04-30,Gaya,0.0,1.0,-1.0
2025-04-30,Guwahati,0.0,1.0,-1.0
2025-04-30,Haridwar,0.0,1.0,-1.0
2025-04-30,Imphal,1.0,1.0,0.0
2025-04-30,Indore,1.0,1.0,0.0
2025-04-30,Itanagar,0.0,1.0,-1.0
2025-04-30,Kanpur,1.0,1.0,0.0
2025-04-30,Kochi,1.0,1.0,0.0
2025-04-30,Lucknow,1.0,0.0,1.0
2025-04-30,Ludhiana,0.0,1.0,-1.0
2025-04-30,Meerut,1.0,0.0,1.0
2025-04-30,Mysuru,0.0,1.0,-1.0
2025-04-30,Port Blair,1.0,0.0,1.0
2025-04-30,Siliguri,0.0,2.0,-2.0
2025-04-30,Surat,1.0,0.0,1.0
2025-04-30,Varanasi,1.0,0.0,1.0
2025-04-30,Warangal,0.0,1.0,-1.0
2025-05-01,Ahmedabad,1.0,1.0,0.0
2025-05-01,Amritsar,0.0,2.0,-2.0
2025-05-01,Chandigarh,2.0,0.0,2.0
2025-05-01,Chennai,1.0,0.0,1.0
2025-05-01,Cuttack,1.0,1.0,0.0
2025-05-01,Dehradun,1.0,1.0,0.0
2025-05-01,Faridabad,1.0,0.0,1.0
2025-05-01,Guwahati,0.0,1.0,-1.0
2025-05-01,Haridwar,1.0,1.0,0.0
2025-05-01,Hyderabad,1.0,0.0,1.0
2025-05-01,Indore,1.0,0.0,1.0
2025-05-01,Itanagar,1.0,0.0,1.0
2025-05-01,Jaipur,1.0,2.0,-1.0
2025-05-01,Jammu,0.0,1.0,-1.0
2025-05-01,Jamshedpur,1.0,1.0,0.0
2025-05-01,Jodhpur,1.0,0.0,1.0
2025-05-01,Kanpur,1.0,0.0,1.0
2025-05-01,Kohima,1.0,1.0,0.0
2025-05-01,Kolkata,2.0,0.0,2.0
2025-05-01,Ludhiana,0.0,1.0,-1.0
2025-05-01,Meerut,0.0,1.0,-1.0
2025-05-01,Mumbai,1.0,0.0,1.0
2025-05-01,Panaji,0.0,1.0,-1.0
2025-05-01,Patna,0.0,1.0,-1.0
2025-05-01,Ranchi,1.0,0.0,1.0
2025-05-01,Shillong,0.0,2.0,-2.0
2025-05-01,Shimla,1.0,2.0,-1.0
2025-05-01,Siliguri,1.0,2.0,-1.0
2025-05-01,Surat,1.0,1.0,0.0
2025-05-01,Thiruvananthapuram,1.0,0.0,1.0
2025-05-01,Varanasi,1.0,1.0,0.0
2025-05-01,Warangal,0.0,1.0,-1.0
2025-05-02,Agartala,0.0,1.0,-1.0
2025-05-02,Ahmedabad,0.0,1.0,-1.0
2025-05-02,Aizawl,0.0,1.0,-1.0
2025-05-02,Amritsar,1.0,0.0,1.0
2025-05-02,Bengaluru,0.0,2.0,-2.0
2025-05-02,Bhopal,0.0,1.0,-1.0
2025-05-02,Bhubaneswar,1.0,0.0,1.0
2025-05-02,Gurugram,0.0,1.0,-1.0
2025-05-02,Guwahati,1.0,0.0,1.0
2025-05-02,Haridwar,1.0,0.0,1.0
2025-05-02,Hyderabad,1.0,0.0,1.0
2025-05-02,Imphal,1.0,0.0,1.0
2025-05-02,Itanagar,1.0,1.0,0.0
2025-05-02,Jammu,0.0,1.0,-1.0
2025-05-02,Kavaratti,1.0,0.0,1.0
2025-05-02,Kohima,0.0,1.0,-1.0
2025-05-02,Meerut,1.0,2.0,-1.0
2025-05-02,Mumbai,0.0,1.0,-1.0
2025-05-02,Mysuru,1.0,0.0,1.0
2025-05-02,Nagpur,1.0,0.0,1.0
2025-05-02,Raipur,2.0,0.0,2.0
2025-05-02,Ranchi,1.0,0.0,1.0
2025-05-02,Shimla,1.0,0.0,1.0
2025-05-02,Surat,1.0,3.0,-2.0
2025-05-02,Thiruvananthapuram,1.0,2.0,-1.0
2025-05-02,Vijayawada,1.0,1.0,0.0
2025-05-02,Visakhapatnam,1.0,0.0,1.0
2025-05-03,Aizawl,0.0,1.0,-1.0
2025-05-03,Coimbatore,0.0,1.0,-1.0
2025-05-03,Cuttack,0.0,1.0,-1.0
2025-05-03,Dehradun,1.0,0.0,1.0
2025-05-03,Gangtok,0.0,1.0,-1.0
2025-05-03,Gurugram,1.0,0.0,1.0
2025-05-03,Hyderabad,0.0,1.0,-1.0
2025-05-03,Jaipur,1.0,0.0,1.0
2025-05-03,Kohima,0.0,1.0,-1.0
2025-05-03,Kolkata,0.0,1.0,-1.0
2025-05-03,Lucknow,1.0,1.0,0.0
2025-05-03,Ranchi,1.0,0.0,1.0
2025-05-03,Vijayawada,2.0,0.0,2.0
2025-05-03,Warangal,1.0,0.0,1.0
2025-05-04,Agartala,0.0,2.0,-2.0
2025-05-04,Aizawl,1.0,0.0,1.0
2025-05-04,Chennai,0.0,1.0,-1.0
2025-05-04,Dehradun,0.0,1.0,-1.0
2025-05-04,Faridabad,1.0,0.0,1.0
2025-05-04,Gaya,2.0,0.0,2.0
2025-05-04,Gurugram,0.0,1.0,-1.0
2025-05-04,Haridwar,1.0,2.0,-1.0
2025-05-04,Itanagar,0.0,1.0,-1.0
2025-05-04,Jaipur,1.0,0.0,1.0
2025-05-04,Kanpur,2.0,0.0,2.0
2025-05-04,Kavaratti,2.0,0.0,2.0
2025-05-04,Kochi,1.0,0.0,1.0
2025-05-04,Kohima,1.0,0.0,1.0
2025-05-04,Leh,0.0,1.0,-1.0
2025-05-04,Ludhiana,0.0,1.0,-1.0
2025-05-04,Meerut,1.0,1.0,0.0
2025-05-04,Mumbai,1.0,2.0,-1.0
2025-05-04,Mysuru,1.0,0.0,1.0
2025-05-04,Nagpur,0.0,1.0,-1.0
2025-05-04,Panaji,1.0,0.0,1.0
2025-05-04,Patna,1.0,1.0,0.0
2025-05-04,Port Blair,1.0,0.0,1.0
2025-05-04,Pune,0.0,1.0,-1.0
2025-05-04,Raipur,1.0,0.0,1.0
2025-05-04,Shimla,2.0,1.0,1.0
2025-05-04,Siliguri,0.0,2.0,-2.0
2025-05-04,Srinagar,1.0,1.0,0.0
2025-05-04,Thiruvananthapuram,0.0,2.0,-2.0
2025-05-04,Varanasi,0.0,1.0,-1.0
2025-05-04,Vijayawada,1.0,0.0,1.0
2025-05-05,Agartala,1.0,0.0,1.0
2025-05-05,Chennai,0.0,2.0,-2.0
2025-05-05,Coimbatore,0.0,1.0,-1.0
2025-05-05,Faridabad,0.0,1.0,-1.0
2025-05-05,Gurugram,1.0,0.0,1.0
2025-05-05,Haridwar,0.0,1.0,-1.0
2025-05-05,Imphal,0.0,1.0,-1.0
2025-05-05,Indore,1.0,0.0,1.0
2025-05-05,Itanagar,1.0,0.0,1.0
2025-05-05,Jaipur,3.0,0.0,3.0
2025-05-05,Jodhpur,0.0,1.0,-1.0
2025-05-05,Kanpur,1.0,0.0,1.0
2025-05-05,Kavaratti,1.0,0.0,1.0
2025-05-05,Kohima,0.0,1.0,-1.0
2025-05-05,Lucknow,0.0,2.0,-2.0
2025-05-05,Meerut,0.0,1.0,-1.0
2025-05-05,Mumbai,1.0,0.0,1.0
2025-05-05,Mysuru,0.0,1.0,-1.0
2025-05-05,Nagpur,0.0,2.0,-2.0
2025-05-05,Panaji,1.0,0.0,1.0
2025-05-05,Pune,1.0,0.0,1.0
2025-05-05,Raipur,2.0,1.0,1.0
2025-05-05,Ranchi,0.0,1.0,-1.0
2025-05-05,Shillong,1.0,0.0,1.0
2025-05-05,Siliguri,1.0,0.0,1.0
2025-05-05,Srinagar,1.0,0.0,1.0
2025-05-05,Vijayawada,0.0,1.0,-1.0
2025-05-06,Bhubaneswar,0.0,1.0,-1.0
2025-05-06,Chennai,2.0,0.0,2.0
2025-05-06,Coimbatore,0.0,1.0,-1.0
2025-05-06,Gangtok,1.0,1.0,0.0
2025-05-06,Guwahati,0.0,1.0,-1.0
2025-05-06,Jodhpur,2.0,1.0,1.0
2025-05-06,Kanpur,2.0,0.0,2.0
2025-05-06,Kohima,0.0,1.0,-1.0
2025-05-06,Mumbai,1.0,0.0,1.0
2025-05-06,Mysuru,0.0,1.0,-1.0
2025-05-06,Patna,0.0,1.0,-1.0
2025-05-06,Port Blair,1.0,0.0,1.0
2025-05-06,Pune,1.0,1.0,0.0
2025-05-06,Raipur,1.0,0.0,1.0
2025-05-06,Ranchi,0.0,1.0,-1.0
2025-05-06,Shillong,1.0,0.0,1.0
2025-05-06,Srinagar,2.0,2.0,0.0
2025-05-06,Surat,0.0,1.0,-1.0
2025-05-06,Varanasi,0.0,1.0,-1.0
2025-05-06,Vijayawada,1.0,1.0,0.0
2025-05-07,Agartala,1.0,0.0,1.0
2025-05-07,Bhopal,0.0,1.0,-1.0
2025-05-07,Coimbatore,0.0,1.0,-1.0
2025-05-07,Dehradun,0.0,1.0,-1.0
2025-05-07,Gurugram,0.0,1.0,-1.0
2025-05-07,Guwahati,1.0,0.0,1.0
2025-05-07,Hyderabad,1.0,0.0,1.0
2025-05-07,Imphal,0.0,1.0,-1.0
2025-05-07,Jaipur,0.0,1.0,-1.0
2025-05-07,Kochi,1.0,1.0,0.0
2025-05-07,Kolkata,1.0,0.0,1.0
2025-05-07,Leh,2.0,0.0,2.0
2025-05-07,Lucknow,1.0,0.0,1.0
2025-05-07,Ludhiana,0.0,1.0,-1.0
2025-05-07,Mumbai,0.0,1.0,-1.0
2025-05-07,Nagpur,4.0,1.0,3.0
2025-05-07,Pune,0.0,1.0,-1.0
2025-05-07,Raipur,0.0,1.0,-1.0
2025-05-07,Shimla,1.0,0.0,1.0
2025-05-07,Srinagar,1.0,1.0,0.0
2025-05-07,Thiruvananthapuram,0.0,2.0,-2.0
2025-05-07,Visakhapatnam,1.0,0.0,1.0
2025-05-08,Agartala,1.0,0.0,1.0
2025-05-08,Ahmedabad,0.0,1.0,-1.0
2025-05-08,Bhubaneswar,1.0,2.0,-1.0
2025-05-08,Chennai,1.0,0.0,1.0
2025-05-08,Faridabad,1.0,0.0,1.0
2025-05-08,Gangtok,0.0,1.0,-1.0
2025-05-08,Guwahati,0.0,1.0,-1.0
2025-05-08,Haridwar,1.0,2.0,-1.0
2025-05-08,Imphal,1.0,0.0,1.0
2025-05-08,Indore,0.0,1.0,-1.0
2025-05-08,Itanagar,1.0,0.0,1.0
2025-05-08,Jaipur,1.0,1.0,0.0
2025-05-08,Jammu,0.0,1.0,-1.0
2025-05-08,Kavaratti,0.0,1.0,-1.0
2025-05-08,Kochi,1.0,0.0,1.0
2025-05-08,Kohima,0.0,1.0,-1.0
2025-05-08,Kolkata,0.0,1.0,-1.0
2025-05-08,Leh,0.0,1.0,-1.0
2025-05-08,Lucknow,1.0,0.0,1.0
2025-05-08,Ludhiana,2.0,0.0,2.0
2025-05-08,Meerut,1.0,1.0,0.0
2025-05-08,Mysuru,1.0,1.0,0.0
2025-05-08,Nagpur,1.0,0.0,1.0
2025-05-08,Panaji,1.0,0.0,1.0
2025-05-08,Pune,0.0,2.0,-2.0
2025-05-08,Ranchi,1.0,0.0,1.0
2025-05-08,Shimla,2.0,2.0,0.0
2025-05-08,Thiruvananthapuram,0.0,1.0,-1.0
2025-05-08,Varanasi,1.0,0.0,1.0
2025-05-08,Warangal,1.0,0.0,1.0
2025-05-09,Ahmedabad,0.0,1.0,-1.0
2025-05-09,Bengaluru,0.0,2.0,-2.0
2025-05-09,Bhopal,0.0,1.0,-1.0
2025-05-09,Dehradun,0.0,1.0,-1.0
2025-05-09,Faridabad,1.0,0.0,1.0
2025-05-09,Gaya,1.0,0.0,1.0
2025-05-09,Gurugram,2.0,0.0,2.0
2025-05-09,Imphal,2.0,0.0,2.0
2025-05-09,Itanagar,0.0,1.0,-1.0
2025-05-09,Kohima,0.0,1.0,-1.0
2025-05-09,Leh,0.0,1.0,-1.0
2025-05-09,Mysuru,1.0,0.0,1.0
2025-05-09,Panaji,1.0,1.0,0.0
2025-05-09,Patna,0.0,1.0,-1.0
2025-05-09,Port Blair,0.0,1.0,-1.0
2025-05-09,Pune,1.0,0.0,1.0
2025-05-09,Ranchi,1.0,0.0,1.0
2025-05-09,Shillong,1.0,0.0,1.0
2025-05-09,Shimla,2.0,0.0,2.0
2025-05-09,Siliguri,1.0,0.0,1.0
2025-05-09,Srinagar,0.0,2.0,-2.0
2025-05-09,Thiruvananthapuram,0.0,1.0,-1.0
2025-05-10,Ahmedabad,2.0,0.0,2.0
2025-05-10,Bhopal,0.0,1.0,-1.0
2025-05-10,Dehradun,0.0,1.0,-1.0
2025-05-10,Gangtok,0.0,1.0,-1.0
2025-05-10,Gaya,1.0,1.0,0.0
2025-05-10,Indore,1.0,0.0,1.0
2025-05-10,Jaipur,2.0,0.0,2.0
2025-05-10,Jodhpur,0.0,1.0,-1.0
2025-05-10,Kanpur,1.0,1.0,0.0
2025-05-10,Kohima,1.0,0.0,1.0
2025-05-10,Mumbai,1.0,0.0,1.0
2025-05-10,Mysuru,0.0,1.0,-1.0
2025-05-10,Nagpur,0.0,1.0,-1.0
2025-05-10,Panaji,0.0,1.0,-1.0
2025-05-10,Port Blair,1.0,0.0,1.0
2025-05-10,Pune,0.0,1.0,-1.0
2025-05-10,Ranchi,1.0,0.0,1.0
2025-05-10,Siliguri,0.0,1.0,-1.0
2025-05-10,Surat,0.0,1.0,-1.0
2025-05-10,Visakhapatnam,1.0,0.0,1.0
2025-05-11,Amritsar,1.0,0.0,1.0
2025-05-11,Chandigarh,1.0,0.0,1.0
2025-05-11,Chennai,1.0,0.0,1.0
2025-05-11,Dehradun,1.0,0.0,1.0
2025-05-11,Faridabad,1.0,1.0,0.0
2025-05-11,Gaya,0.0,1.0,-1.0
2025-05-11,Guwahati,1.0,0.0,1.0
2025-05-11,Haridwar,1.0,0.0,1.0
2025-05-11,Imphal,2.0,1.0,1.0
2025-05-11,Jamshedpur,0.0,1.0,-1.0
2025-05-11,Leh,1.0,1.0,0.0
2025-05-11,Meerut,0.0,1.0,-1.0
2025-05-11,Nagpur,0.0,1.0,-1.0
2025-05-11,Panaji,0.0,1.0,-1.0
2025-05-11,Port Blair,0.0,2.0,-2.0
2025-05-11,Pune,0.0,1.0,-1.0
2025-05-11,Vijayawada,1.0,0.0,1.0
2025-05-12,Bhopal,0.0,1.0,-1.0
2025-05-12,Bhubaneswar,0.0,1.0,-1.0
2025-05-12,Cuttack,1.0,0.0,1.0
2025-05-12,Guwahati,1.0,0.0,1.0
2025-05-12,Indore,2.0,0.0,2.0
2025-05-12,Itanagar,1.0,0.0,1.0
2025-05-12,Jamshedpur,0.0,1.0,-1.0
2025-05-12,Kanpur,0.0,1.0,-1.0
2025-05-12,Kavaratti,0.0,1.0,-1.0
2025-05-12,Ranchi,0.0,1.0,-1.0
2025-05-12,Srinagar,1.0,0.0,1.0
2025-05-12,Thiruvananthapuram,1.0,0.0,1.0
2025-05-12,Vijayawada,0.0,1.0,-1.0
2025-05-13,Agartala,1.0,1.0,0.0
2025-05-13,Chandigarh,0.0,1.0,-1.0
2025-05-13,Chennai,0.0,2.0,-2.0
2025-05-13,Dehradun,0.0,1.0,-1.0
2025-05-13,Gangtok,0.0,2.0,-2.0
2025-05-13,Gaya,0.0,1.0,-1.0
2025-05-13,Gurugram,1.0,0.0,1.0
2025-05-13,Guwahati,1.0,0.0,1.0
2025-05-13,Hyderabad,1.0,0.0,1.0
2025-05-13,Imphal,0.0,1.0,-1.0
2025-05-13,Indore,1.0,0.0,1.0
2025-05-13,Jaipur,0.0,1.0,-1.0
2025-05-13,Kanpur,0.0,1.0,-1.0
2025-05-13,Kochi,0.0,1.0,-1.0
2025-05-13,Leh,1.0,0.0,1.0
2025-05-13,Lucknow,1.0,0.0,1.0
2025-05-13,Ludhiana,1.0,0.0,1.0
2025-05-13,Meerut,0.0,1.0,-1.0
2025-05-13,Mysuru,0.0,1.0,-1.0
2025-05-13,Panaji,1.0,0.0,1.0
2025-05-13,Patna,0.0,1.0,-1.0
